line_item_id,order_id,customer_id,sku,quantity,item_revenue,category
LI-00027153,O-0012988,C-01193,SKU-0104,1,36.82,hydration
LI-00027154,O-0012988,C-01193,SKU-0114,1,49.21,hydration
LI-00027155,O-0012989,C-01193,SKU-0108,2,74.12,hydration
LI-00027156,O-0012989,C-01193,SKU-0119,1,64.63,hydration
LI-00027157,O-0012990,C-01193,SKU-0107,1,80.02,hydration
LI-00027158,O-0012990,C-01193,SKU-0111,1,48.99,hydration
LI-00027159,O-0012991,C-01193,SKU-0118,1,117.38,hydration
LI-00027160,O-0012992,C-01193,SKU-0118,1,43.51,hydration
LI-00027161,O-0012992,C-01193,SKU-0113,1,42.44,hydration
LI-00027162,O-0012992,C-01193,SKU-0101,1,36.59,hydration
LI-00027163,O-0012993,C-01193,SKU-0103,1,48.54,hydration
LI-00027164,O-0012993,C-01193,SKU-0117,1,50.45,hydration
LI-00027165,O-0012994,C-01193,SKU-0086,1,61.69,camp
LI-00027166,O-0012994,C-01193,SKU-0090,2,53.82,camp
LI-00027167,O-0012994,C-01193,SKU-0110,1,50.62,hydration
LI-00027168,O-0012995,C-01193,SKU-0112,1,29.43,hydration
LI-00027169,O-0012995,C-01193,SKU-0042,1,28.34,apparel
LI-00027170,O-0012995,C-01193,SKU-0102,1,20.86,hydration
LI-00027171,O-0012995,C-01193,SKU-0108,1,19.13,hydration
LI-00027172,O-0012995,C-01193,SKU-0086,2,23.66,camp
LI-00027173,O-0012996,C-01193,SKU-0143,1,32.17,recovery
LI-00027174,O-0012996,C-01193,SKU-0112,1,26.74,hydration
LI-00027175,O-0012996,C-01193,SKU-0100,1,25.27,camp
LI-00027176,O-0012996,C-01193,SKU-0104,1,29.32,hydration
LI-00027177,O-0012997,C-01193,SKU-0111,1,72.99,hydration
LI-00027178,O-0012997,C-01193,SKU-0036,1,64,jackets
LI-00027179,O-0012998,C-01193,SKU-0113,1,68.05,hydration
LI-00027180,O-0012998,C-01193,SKU-0112,1,55.59,hydration
LI-00027181,O-0012999,C-01193,SKU-0060,1,60.25,apparel
LI-00027182,O-0012999,C-01193,SKU-0041,2,43.49,apparel
LI-00027183,O-0012999,C-01193,SKU-0028,1,59.82,jackets
LI-00027184,O-0013000,C-01193,SKU-0103,1,51.07,hydration
LI-00027185,O-0013000,C-01193,SKU-0105,1,53.47,hydration
LI-00027186,O-0013000,C-01193,SKU-0101,1,58.34,hydration
LI-00027187,O-0013001,C-01193,SKU-0081,1,56.89,camp
LI-00027188,O-0013001,C-01193,SKU-0136,1,53.72,accessories
LI-00027189,O-0013002,C-01193,SKU-0129,1,134.99,accessories
LI-00027190,O-0013003,C-01193,SKU-0114,1,30.12,hydration
LI-00027191,O-0013003,C-01193,SKU-0083,1,27.94,camp
LI-00027192,O-0013003,C-01193,SKU-0064,1,43.07,packs
LI-00027193,O-0013003,C-01193,SKU-0108,1,45.26,hydration
LI-00027194,O-0013004,C-01194,SKU-0116,1,74.39,hydration
LI-00027195,O-0013005,C-01194,SKU-0109,1,35.05,hydration
LI-00027196,O-0013006,C-01194,SKU-0110,1,36.58,hydration
LI-00027197,O-0013006,C-01194,SKU-0125,1,35.26,accessories
LI-00027198,O-0013007,C-01194,SKU-0098,1,51.29,camp
LI-00027199,O-0013008,C-01195,SKU-0054,1,33.61,apparel
LI-00027200,O-0013008,C-01195,SKU-0148,1,38.2,recovery
LI-00027201,O-0013008,C-01195,SKU-0040,1,28.91,jackets
LI-00027202,O-0013009,C-01195,SKU-0158,1,89.93,recovery
LI-00027203,O-0013010,C-01195,SKU-0156,1,38.55,recovery
LI-00027204,O-0013010,C-01195,SKU-0155,1,38.26,recovery
LI-00027205,O-0013011,C-01195,SKU-0153,1,62.25,recovery
LI-00027206,O-0013012,C-01195,SKU-0154,1,31.71,recovery
LI-00027207,O-0013012,C-01195,SKU-0141,1,31.82,recovery
LI-00027208,O-0013013,C-01195,SKU-0145,1,29.95,recovery
LI-00027209,O-0013013,C-01195,SKU-0123,1,36.44,accessories
LI-00027210,O-0013013,C-01195,SKU-0010,1,21.62,footwear
LI-00027211,O-0013014,C-01195,SKU-0096,1,48.89,camp
LI-00027212,O-0013014,C-01195,SKU-0151,1,53.08,recovery
LI-00027213,O-0013015,C-01195,SKU-0152,2,26.88,recovery
LI-00027214,O-0013015,C-01195,SKU-0123,1,29.03,accessories
LI-00027215,O-0013015,C-01195,SKU-0081,2,29.57,camp
LI-00027216,O-0013016,C-01195,SKU-0159,1,45.74,recovery
LI-00027217,O-0013017,C-01195,SKU-0151,1,28.18,recovery
LI-00027218,O-0013017,C-01195,SKU-0144,1,43.51,recovery
LI-00027219,O-0013018,C-01195,SKU-0143,1,74.95,recovery
LI-00027220,O-0013019,C-01195,SKU-0150,1,41.13,recovery
LI-00027221,O-0013020,C-01196,SKU-0106,2,62.27,hydration
LI-00027222,O-0013020,C-01196,SKU-0099,1,59.62,camp
LI-00027223,O-0013021,C-01196,SKU-0008,1,45.36,footwear
LI-00027224,O-0013021,C-01196,SKU-0110,1,43.97,hydration
LI-00027225,O-0013022,C-01196,SKU-0136,1,80.2,accessories
LI-00027226,O-0013023,C-01196,SKU-0118,1,46.43,hydration
LI-00027227,O-0013023,C-01196,SKU-0117,1,33.05,hydration
LI-00027228,O-0013024,C-01196,SKU-0088,1,93.12,camp
LI-00027229,O-0013024,C-01196,SKU-0104,1,65.19,hydration
LI-00027230,O-0013025,C-01196,SKU-0105,1,137.54,hydration
LI-00027231,O-0013026,C-01196,SKU-0107,1,43.96,hydration
LI-00027232,O-0013026,C-01196,SKU-0113,1,28.02,hydration
LI-00027233,O-0013026,C-01196,SKU-0112,2,44.5,hydration
LI-00027234,O-0013026,C-01196,SKU-0111,1,46.6,hydration
LI-00027235,O-0013026,C-01196,SKU-0105,1,46.59,hydration
LI-00027236,O-0013027,C-01196,SKU-0121,1,47.91,accessories
LI-00027237,O-0013027,C-01196,SKU-0116,1,53.74,hydration
LI-00027238,O-0013027,C-01196,SKU-0120,1,38.59,hydration
LI-00027239,O-0013028,C-01196,SKU-0101,2,59.4,hydration
LI-00027240,O-0013028,C-01196,SKU-0085,1,39.2,camp
LI-00027241,O-0013028,C-01196,SKU-0106,2,58.34,hydration
LI-00027242,O-0013029,C-01196,SKU-0114,1,46.71,hydration
LI-00027243,O-0013029,C-01196,SKU-0018,1,45.52,footwear
LI-00027244,O-0013029,C-01196,SKU-0101,1,56.65,hydration
LI-00027245,O-0013030,C-01196,SKU-0112,1,82.16,hydration
LI-00027246,O-0013030,C-01196,SKU-0106,1,70.7,hydration
LI-00027247,O-0013031,C-01196,SKU-0110,1,35.26,hydration
LI-00027248,O-0013031,C-01196,SKU-0102,1,24.88,hydration
LI-00027249,O-0013031,C-01196,SKU-0107,1,24.22,hydration
LI-00027250,O-0013031,C-01196,SKU-0106,1,35.24,hydration
LI-00027251,O-0013032,C-01196,SKU-0105,1,116.28,hydration
LI-00027252,O-0013033,C-01196,SKU-0118,1,58.24,hydration
LI-00027253,O-0013033,C-01196,SKU-0124,1,59.9,accessories
LI-00027254,O-0013034,C-01196,SKU-0117,1,72.11,hydration
LI-00027255,O-0013034,C-01196,SKU-0119,1,46.67,hydration
LI-00027256,O-0013035,C-01196,SKU-0117,1,116.11,hydration
LI-00027257,O-0013036,C-01196,SKU-0026,1,68.07,jackets
LI-00027258,O-0013036,C-01196,SKU-0108,1,76.9,hydration
LI-00027259,O-0013037,C-01196,SKU-0057,1,73.74,apparel
LI-00027260,O-0013037,C-01196,SKU-0117,1,49.45,hydration
LI-00027261,O-0013038,C-01196,SKU-0097,1,43.03,camp
LI-00027262,O-0013038,C-01196,SKU-0137,1,37.47,accessories
LI-00027263,O-0013038,C-01196,SKU-0071,1,25.59,packs
LI-00027264,O-0013038,C-01196,SKU-0118,1,35.6,hydration
LI-00027265,O-0013039,C-01197,SKU-0026,1,76.28,jackets
LI-00027266,O-0013040,C-01197,SKU-0016,1,56.41,footwear
LI-00027267,O-0013041,C-01197,SKU-0038,1,45.39,jackets
LI-00027268,O-0013042,C-01197,SKU-0023,1,34.26,jackets
LI-00027269,O-0013042,C-01197,SKU-0031,1,38.84,jackets
LI-00027270,O-0013043,C-01197,SKU-0038,1,60.6,jackets
LI-00027271,O-0013044,C-01197,SKU-0033,1,46.36,jackets
LI-00027272,O-0013044,C-01197,SKU-0051,1,40.14,apparel
LI-00027273,O-0013045,C-01198,SKU-0144,1,85.23,recovery
LI-00027274,O-0013046,C-01198,SKU-0084,1,83.77,camp
LI-00027275,O-0013047,C-01198,SKU-0150,1,32.96,recovery
LI-00027276,O-0013048,C-01198,SKU-0152,1,66.31,recovery
LI-00027277,O-0013049,C-01198,SKU-0145,1,50.73,recovery
LI-00027278,O-0013050,C-01198,SKU-0146,1,75.17,recovery
LI-00027279,O-0013050,C-01198,SKU-0153,1,42.35,recovery
LI-00027280,O-0013051,C-01198,SKU-0143,1,37.1,recovery
LI-00027281,O-0013051,C-01198,SKU-0142,1,46.3,recovery
LI-00027282,O-0013052,C-01199,SKU-0117,1,56.54,hydration
LI-00027283,O-0013053,C-01199,SKU-0108,1,84.98,hydration
LI-00027284,O-0013054,C-01199,SKU-0111,2,43.87,hydration
LI-00027285,O-0013054,C-01199,SKU-0106,2,28.22,hydration
LI-00027286,O-0013055,C-01199,SKU-0102,1,51.9,hydration
LI-00027287,O-0013055,C-01199,SKU-0119,1,43.11,hydration
LI-00027288,O-0013056,C-01199,SKU-0101,2,71.42,hydration
LI-00027289,O-0013057,C-01199,SKU-0112,1,37.31,hydration
LI-00027290,O-0013057,C-01199,SKU-0145,1,32.4,recovery
LI-00027291,O-0013057,C-01199,SKU-0116,1,24.79,hydration
LI-00027292,O-0013058,C-01199,SKU-0116,2,87.44,hydration
LI-00027293,O-0013059,C-01199,SKU-0103,1,57.5,hydration
LI-00027294,O-0013060,C-01199,SKU-0111,1,73.76,hydration
LI-00027295,O-0013061,C-01199,SKU-0118,1,35.24,hydration
LI-00027296,O-0013061,C-01199,SKU-0101,1,36.4,hydration
LI-00027297,O-0013061,C-01199,SKU-0116,1,25.49,hydration
LI-00027298,O-0013062,C-01199,SKU-0086,2,55.81,camp
LI-00027299,O-0013062,C-01199,SKU-0102,1,58,hydration
LI-00027300,O-0013063,C-01199,SKU-0116,1,56.08,hydration
LI-00027301,O-0013064,C-01199,SKU-0119,1,68.66,hydration
LI-00027302,O-0013065,C-01200,SKU-0150,1,20.95,recovery
LI-00027303,O-0013065,C-01200,SKU-0151,1,31.64,recovery
LI-00027304,O-0013065,C-01200,SKU-0149,1,19.45,recovery
LI-00027305,O-0013065,C-01200,SKU-0144,1,26.68,recovery
LI-00027306,O-0013066,C-01200,SKU-0086,1,147.06,camp
LI-00027307,O-0013067,C-01200,SKU-0085,1,19.87,camp
LI-00027308,O-0013067,C-01200,SKU-0001,1,26.21,footwear
LI-00027309,O-0013067,C-01200,SKU-0156,1,33.05,recovery
LI-00027310,O-0013067,C-01200,SKU-0121,1,25.67,accessories
LI-00027311,O-0013068,C-01200,SKU-0148,1,62.25,recovery
LI-00027312,O-0013068,C-01200,SKU-0144,1,57.9,recovery
LI-00027313,O-0013068,C-01200,SKU-0155,1,54.44,recovery
LI-00027314,O-0013069,C-01200,SKU-0158,2,63.33,recovery
LI-00027315,O-0013069,C-01200,SKU-0143,1,93.36,recovery
LI-00027316,O-0013070,C-01200,SKU-0158,1,84.97,recovery
LI-00027317,O-0013070,C-01200,SKU-0144,1,64.21,recovery
LI-00027318,O-0013071,C-01200,SKU-0017,1,65.48,footwear
LI-00027319,O-0013071,C-01200,SKU-0150,1,81.91,recovery
LI-00027320,O-0013072,C-01200,SKU-0039,1,77.39,jackets
LI-00027321,O-0013072,C-01200,SKU-0152,1,91.91,recovery
LI-00027322,O-0013073,C-01200,SKU-0052,1,13.64,apparel
LI-00027323,O-0013073,C-01200,SKU-0143,2,21.5,recovery
LI-00027324,O-0013073,C-01200,SKU-0051,1,21.64,apparel
LI-00027325,O-0013073,C-01200,SKU-0148,1,18.11,recovery
LI-00027326,O-0013073,C-01200,SKU-0145,1,17.78,recovery
LI-00027327,O-0013074,C-01200,SKU-0097,1,79.86,camp
LI-00027328,O-0013074,C-01200,SKU-0157,1,87.33,recovery
LI-00027329,O-0013075,C-01200,SKU-0156,2,51.48,recovery
LI-00027330,O-0013075,C-01200,SKU-0035,1,35.82,jackets
LI-00027331,O-0013075,C-01200,SKU-0141,1,55.64,recovery
LI-00027332,O-0013076,C-01200,SKU-0148,1,36,recovery
LI-00027333,O-0013076,C-01200,SKU-0013,2,40.26,footwear
LI-00027334,O-0013076,C-01200,SKU-0156,1,56.84,recovery
LI-00027335,O-0013077,C-01200,SKU-0012,2,43.01,footwear
LI-00027336,O-0013077,C-01200,SKU-0147,1,49.93,recovery
LI-00027337,O-0013078,C-01200,SKU-0080,1,48.51,packs
LI-00027338,O-0013078,C-01200,SKU-0153,1,52.16,recovery
LI-00027339,O-0013079,C-01201,SKU-0045,2,44.67,apparel
LI-00027340,O-0013079,C-01201,SKU-0080,1,28.95,packs
LI-00027341,O-0013079,C-01201,SKU-0004,1,42.21,footwear
LI-00027342,O-0013080,C-01201,SKU-0074,1,73.52,packs
LI-00027343,O-0013081,C-01201,SKU-0079,1,21.41,packs
LI-00027344,O-0013081,C-01201,SKU-0074,2,30.92,packs
LI-00027345,O-0013081,C-01201,SKU-0080,1,30.8,packs
LI-00027346,O-0013082,C-01201,SKU-0067,1,32.77,packs
LI-00027347,O-0013082,C-01201,SKU-0123,1,28.08,accessories
LI-00027348,O-0013083,C-01201,SKU-0065,1,87.97,packs
LI-00027349,O-0013084,C-01201,SKU-0064,1,41.86,packs
LI-00027350,O-0013084,C-01201,SKU-0072,1,38.28,packs
LI-00027351,O-0013084,C-01201,SKU-0037,1,30.39,jackets
LI-00027352,O-0013085,C-01201,SKU-0072,1,87.38,packs
LI-00027353,O-0013086,C-01201,SKU-0063,1,62.4,packs
LI-00027354,O-0013087,C-01201,SKU-0076,1,29.14,packs
LI-00027355,O-0013087,C-01201,SKU-0071,1,31.42,packs
LI-00027356,O-0013087,C-01201,SKU-0151,1,33,recovery
LI-00027357,O-0013088,C-01202,SKU-0005,1,45.3,footwear
LI-00027358,O-0013089,C-01202,SKU-0069,1,51.29,packs
LI-00027359,O-0013090,C-01202,SKU-0044,1,74.33,apparel
LI-00027360,O-0013091,C-01202,SKU-0159,1,36.73,recovery
LI-00027361,O-0013091,C-01202,SKU-0156,2,32.09,recovery
LI-00027362,O-0013092,C-01202,SKU-0152,1,36.17,recovery
LI-00027363,O-0013093,C-01203,SKU-0107,1,62.93,hydration
LI-00027364,O-0013093,C-01203,SKU-0130,1,61.26,accessories
LI-00027365,O-0013094,C-01203,SKU-0061,1,92.64,packs
LI-00027366,O-0013094,C-01203,SKU-0137,1,61.85,accessories
LI-00027367,O-0013095,C-01203,SKU-0139,2,55.06,accessories
LI-00027368,O-0013095,C-01203,SKU-0140,1,59.82,accessories
LI-00027369,O-0013096,C-01203,SKU-0127,1,48.92,accessories
LI-00027370,O-0013096,C-01203,SKU-0136,1,84.45,accessories
LI-00027371,O-0013096,C-01203,SKU-0134,1,68.4,accessories
LI-00027372,O-0013097,C-01203,SKU-0139,2,74.6,accessories
LI-00027373,O-0013097,C-01203,SKU-0133,1,86.39,accessories
LI-00027374,O-0013098,C-01203,SKU-0127,2,111.77,accessories
LI-00027375,O-0013099,C-01203,SKU-0126,1,72.16,accessories
LI-00027376,O-0013099,C-01203,SKU-0040,1,43.51,jackets
LI-00027377,O-0013099,C-01203,SKU-0122,1,47.65,accessories
LI-00027378,O-0013100,C-01203,SKU-0025,1,46.16,jackets
LI-00027379,O-0013100,C-01203,SKU-0124,1,52.44,accessories
LI-00027380,O-0013101,C-01203,SKU-0125,1,32.53,accessories
LI-00027381,O-0013101,C-01203,SKU-0127,1,49.2,accessories
LI-00027382,O-0013101,C-01203,SKU-0129,1,37.05,accessories
LI-00027383,O-0013102,C-01203,SKU-0125,1,36.22,accessories
LI-00027384,O-0013102,C-01203,SKU-0135,2,50.83,accessories
LI-00027385,O-0013102,C-01203,SKU-0059,1,53.27,apparel
LI-00027386,O-0013102,C-01203,SKU-0134,1,30.48,accessories
LI-00027387,O-0013103,C-01203,SKU-0124,1,105.67,accessories
LI-00027388,O-0013104,C-01203,SKU-0136,1,51.76,accessories
LI-00027389,O-0013104,C-01203,SKU-0124,1,45.95,accessories
LI-00027390,O-0013104,C-01203,SKU-0068,1,34.14,packs
LI-00027391,O-0013104,C-01203,SKU-0137,1,31.32,accessories
LI-00027392,O-0013104,C-01203,SKU-0027,1,29.57,jackets
LI-00027393,O-0013105,C-01203,SKU-0129,1,58.17,accessories
LI-00027394,O-0013105,C-01203,SKU-0133,1,62.71,accessories
LI-00027395,O-0013106,C-01203,SKU-0124,1,102.45,accessories
LI-00027396,O-0013107,C-01203,SKU-0062,1,109.27,packs
LI-00027397,O-0013108,C-01203,SKU-0124,1,43.37,accessories
LI-00027398,O-0013108,C-01203,SKU-0140,1,35.43,accessories
LI-00027399,O-0013108,C-01203,SKU-0138,1,42.32,accessories
LI-00027400,O-0013109,C-01203,SKU-0137,1,42.01,accessories
LI-00027401,O-0013109,C-01203,SKU-0131,1,45.18,accessories
LI-00027402,O-0013109,C-01203,SKU-0133,1,40.49,accessories
LI-00027403,O-0013109,C-01203,SKU-0135,1,30.97,accessories
LI-00027404,O-0013110,C-01203,SKU-0086,1,55.96,camp
LI-00027405,O-0013110,C-01203,SKU-0124,1,52.54,accessories
LI-00027406,O-0013110,C-01203,SKU-0087,1,55.25,camp
LI-00027407,O-0013111,C-01203,SKU-0131,1,104.6,accessories
LI-00027408,O-0013112,C-01203,SKU-0054,1,86.13,apparel
LI-00027409,O-0013113,C-01203,SKU-0130,1,74.29,accessories
LI-00027410,O-0013113,C-01203,SKU-0125,1,101.17,accessories
LI-00027411,O-0013114,C-01203,SKU-0140,1,58.02,accessories
LI-00027412,O-0013114,C-01203,SKU-0122,1,84.63,accessories
LI-00027413,O-0013115,C-01203,SKU-0074,1,82.32,packs
LI-00027414,O-0013115,C-01203,SKU-0140,1,70.11,accessories
LI-00027415,O-0013116,C-01203,SKU-0003,1,36.5,footwear
LI-00027416,O-0013116,C-01203,SKU-0125,1,33.71,accessories
LI-00027417,O-0013116,C-01203,SKU-0129,1,28.89,accessories
LI-00027418,O-0013117,C-01203,SKU-0139,1,66.75,accessories
LI-00027419,O-0013117,C-01203,SKU-0137,1,58.05,accessories
LI-00027420,O-0013118,C-01203,SKU-0109,1,53.32,hydration
LI-00027421,O-0013118,C-01203,SKU-0138,1,49.81,accessories
LI-00027422,O-0013118,C-01203,SKU-0149,1,41.82,recovery
LI-00027423,O-0013119,C-01204,SKU-0094,1,76.61,camp
LI-00027424,O-0013120,C-01204,SKU-0099,1,77.32,camp
LI-00027425,O-0013121,C-01204,SKU-0094,1,91.52,camp
LI-00027426,O-0013122,C-01204,SKU-0098,1,19.67,camp
LI-00027427,O-0013122,C-01204,SKU-0005,1,23.77,footwear
LI-00027428,O-0013123,C-01204,SKU-0094,1,87.4,camp
LI-00027429,O-0013124,C-01204,SKU-0095,2,73.77,camp
LI-00027430,O-0013125,C-01204,SKU-0083,1,112.03,camp
LI-00027431,O-0013126,C-01204,SKU-0058,1,104.64,apparel
LI-00027432,O-0013127,C-01205,SKU-0092,1,61.35,camp
LI-00027433,O-0013127,C-01205,SKU-0094,1,47.96,camp
LI-00027434,O-0013127,C-01205,SKU-0089,1,58.08,camp
LI-00027435,O-0013128,C-01205,SKU-0082,1,49.95,camp
LI-00027436,O-0013128,C-01205,SKU-0085,1,65.42,camp
LI-00027437,O-0013128,C-01205,SKU-0088,1,39.07,camp
LI-00027438,O-0013129,C-01205,SKU-0087,1,112.45,camp
LI-00027439,O-0013130,C-01205,SKU-0086,2,73.64,camp
LI-00027440,O-0013130,C-01205,SKU-0094,1,58.97,camp
LI-00027441,O-0013131,C-01205,SKU-0094,1,38.68,camp
LI-00027442,O-0013131,C-01205,SKU-0084,1,40.83,camp
LI-00027443,O-0013131,C-01205,SKU-0148,2,41.73,recovery
LI-00027444,O-0013131,C-01205,SKU-0096,1,52.56,camp
LI-00027445,O-0013132,C-01205,SKU-0097,2,20.49,camp
LI-00027446,O-0013132,C-01205,SKU-0070,1,28.55,packs
LI-00027447,O-0013132,C-01205,SKU-0090,1,21.96,camp
LI-00027448,O-0013132,C-01205,SKU-0157,2,22.24,recovery
LI-00027449,O-0013132,C-01205,SKU-0001,1,30.96,footwear
LI-00027450,O-0013133,C-01205,SKU-0082,1,57.66,camp
LI-00027451,O-0013133,C-01205,SKU-0085,1,74.55,camp
LI-00027452,O-0013133,C-01205,SKU-0010,1,78.12,footwear
LI-00027453,O-0013134,C-01205,SKU-0140,1,137.09,accessories
LI-00027454,O-0013135,C-01205,SKU-0081,1,54.78,camp
LI-00027455,O-0013135,C-01205,SKU-0067,1,32.67,packs
LI-00027456,O-0013135,C-01205,SKU-0072,1,47.44,packs
LI-00027457,O-0013136,C-01205,SKU-0086,1,165.46,camp
LI-00027458,O-0013137,C-01205,SKU-0082,1,55.57,camp
LI-00027459,O-0013137,C-01205,SKU-0097,1,52.67,camp
LI-00027460,O-0013138,C-01205,SKU-0086,1,41.5,camp
LI-00027461,O-0013138,C-01205,SKU-0104,1,53.56,hydration
LI-00027462,O-0013138,C-01205,SKU-0002,1,42.82,footwear
LI-00027463,O-0013139,C-01205,SKU-0058,1,111.7,apparel
LI-00027464,O-0013140,C-01205,SKU-0094,1,55.49,camp
LI-00027465,O-0013141,C-01205,SKU-0092,1,57.01,camp
LI-00027466,O-0013141,C-01205,SKU-0098,1,35.3,camp
LI-00027467,O-0013142,C-01206,SKU-0063,1,35.71,packs
LI-00027468,O-0013142,C-01206,SKU-0064,2,34.26,packs
LI-00027469,O-0013142,C-01206,SKU-0080,2,37.67,packs
LI-00027470,O-0013143,C-01206,SKU-0061,1,93.32,packs
LI-00027471,O-0013144,C-01206,SKU-0080,2,51.22,packs
LI-00027472,O-0013145,C-01206,SKU-0097,2,57.79,camp
LI-00027473,O-0013146,C-01206,SKU-0071,1,95.25,packs
LI-00027474,O-0013147,C-01206,SKU-0079,1,24.77,packs
LI-00027475,O-0013147,C-01206,SKU-0066,1,24.95,packs
LI-00027476,O-0013147,C-01206,SKU-0074,2,19.43,packs
LI-00027477,O-0013147,C-01206,SKU-0080,2,19.21,packs
LI-00027478,O-0013148,C-01206,SKU-0068,1,48.7,packs
LI-00027479,O-0013148,C-01206,SKU-0077,1,59.18,packs
LI-00027480,O-0013149,C-01206,SKU-0066,1,37.16,packs
LI-00027481,O-0013149,C-01206,SKU-0062,1,48.84,packs
LI-00027482,O-0013150,C-01206,SKU-0160,1,107.47,recovery
LI-00027483,O-0013151,C-01206,SKU-0079,2,49.75,packs
LI-00027484,O-0013152,C-01206,SKU-0106,1,48.93,hydration
LI-00027485,O-0013153,C-01206,SKU-0070,1,69,packs
LI-00027486,O-0013154,C-01206,SKU-0076,1,100.27,packs
LI-00027487,O-0013155,C-01206,SKU-0155,2,62.32,recovery
LI-00027488,O-0013155,C-01206,SKU-0092,1,35.31,camp
LI-00027489,O-0013156,C-01206,SKU-0073,2,60.94,packs
LI-00027490,O-0013157,C-01206,SKU-0118,1,49.81,hydration
LI-00027491,O-0013157,C-01206,SKU-0094,1,48.53,camp
LI-00027492,O-0013158,C-01206,SKU-0074,1,52.48,packs
LI-00027493,O-0013158,C-01206,SKU-0068,2,43.43,packs
LI-00027494,O-0013159,C-01206,SKU-0080,1,52.3,packs
LI-00027495,O-0013159,C-01206,SKU-0079,2,45.71,packs
LI-00027496,O-0013160,C-01207,SKU-0021,1,52.47,jackets
LI-00027497,O-0013160,C-01207,SKU-0025,1,45.62,jackets
LI-00027498,O-0013161,C-01207,SKU-0030,1,32.67,jackets
LI-00027499,O-0013161,C-01207,SKU-0033,1,36.96,jackets
LI-00027500,O-0013162,C-01207,SKU-0025,1,41.59,jackets
LI-00027501,O-0013163,C-01207,SKU-0013,1,84.23,footwear
LI-00027502,O-0013164,C-01207,SKU-0030,1,65.07,jackets
LI-00027503,O-0013165,C-01208,SKU-0010,1,65.36,footwear
LI-00027504,O-0013166,C-01208,SKU-0072,1,81.18,packs
LI-00027505,O-0013167,C-01208,SKU-0004,2,51.09,footwear
LI-00027506,O-0013167,C-01208,SKU-0040,1,40.56,jackets
LI-00027507,O-0013168,C-01208,SKU-0006,1,69.95,footwear
LI-00027508,O-0013169,C-01209,SKU-0090,1,40.77,camp
LI-00027509,O-0013169,C-01209,SKU-0035,1,49.6,jackets
LI-00027510,O-0013170,C-01209,SKU-0038,1,24,jackets
LI-00027511,O-0013171,C-01209,SKU-0075,1,63.02,packs
LI-00027512,O-0013172,C-01209,SKU-0034,1,66.06,jackets
LI-00027513,O-0013173,C-01209,SKU-0036,1,63.53,jackets
LI-00027514,O-0013174,C-01209,SKU-0058,1,49.62,apparel
LI-00027515,O-0013174,C-01209,SKU-0023,1,39.22,jackets
LI-00027516,O-0013175,C-01210,SKU-0011,1,31.46,footwear
LI-00027517,O-0013175,C-01210,SKU-0012,1,24.49,footwear
LI-00027518,O-0013175,C-01210,SKU-0117,1,32.52,hydration
LI-00027519,O-0013176,C-01210,SKU-0005,1,104.14,footwear
LI-00027520,O-0013177,C-01210,SKU-0139,1,76.97,accessories
LI-00027521,O-0013178,C-01210,SKU-0020,1,97.38,footwear
LI-00027522,O-0013179,C-01210,SKU-0016,1,63.34,footwear
LI-00027523,O-0013180,C-01210,SKU-0034,2,106.37,jackets
LI-00027524,O-0013181,C-01210,SKU-0007,1,26.35,footwear
LI-00027525,O-0013181,C-01210,SKU-0020,1,32.98,footwear
LI-00027526,O-0013181,C-01210,SKU-0014,1,37.75,footwear
LI-00027527,O-0013182,C-01210,SKU-0013,1,116.46,footwear
LI-00027528,O-0013183,C-01210,SKU-0146,1,107.58,recovery
LI-00027529,O-0013184,C-01210,SKU-0012,1,58.15,footwear
LI-00027530,O-0013184,C-01210,SKU-0006,1,43.93,footwear
LI-00027531,O-0013185,C-01210,SKU-0016,1,28.23,footwear
LI-00027532,O-0013185,C-01210,SKU-0135,1,21.09,accessories
LI-00027533,O-0013185,C-01210,SKU-0005,1,25.26,footwear
LI-00027534,O-0013185,C-01210,SKU-0087,1,23.83,camp
LI-00027535,O-0013186,C-01210,SKU-0005,1,97.95,footwear
LI-00027536,O-0013187,C-01210,SKU-0066,1,30.91,packs
LI-00027537,O-0013187,C-01210,SKU-0016,1,30.85,footwear
LI-00027538,O-0013188,C-01211,SKU-0102,1,46.9,hydration
LI-00027539,O-0013189,C-01211,SKU-0105,1,55.5,hydration
LI-00027540,O-0013190,C-01211,SKU-0085,1,19.7,camp
LI-00027541,O-0013190,C-01211,SKU-0093,1,27.09,camp
LI-00027542,O-0013190,C-01211,SKU-0112,1,20.15,hydration
LI-00027543,O-0013190,C-01211,SKU-0111,1,24.15,hydration
LI-00027544,O-0013191,C-01211,SKU-0007,1,45.34,footwear
LI-00027545,O-0013191,C-01211,SKU-0081,1,24.44,camp
LI-00027546,O-0013191,C-01211,SKU-0089,1,30.84,camp
LI-00027547,O-0013192,C-01211,SKU-0107,1,97.23,hydration
LI-00027548,O-0013193,C-01211,SKU-0106,1,72.79,hydration
LI-00027549,O-0013193,C-01211,SKU-0118,2,59.48,hydration
LI-00027550,O-0013194,C-01211,SKU-0050,1,92.56,apparel
LI-00027551,O-0013195,C-01211,SKU-0112,1,107.54,hydration
LI-00027552,O-0013196,C-01211,SKU-0138,1,64.58,accessories
LI-00027553,O-0013197,C-01211,SKU-0116,1,83.15,hydration
LI-00027554,O-0013198,C-01211,SKU-0059,1,57.15,apparel
